 ,Label,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
102,HG13E,1494.795,70.95,43.134,13.205,245.206,1332.752,937.39,0,0,1171.051,1017.738,443.826,631.304,988.405,0,0,-57.452,0.014,1171.051,106055.309,63.928,0,0,0,65202.804,1,798,348,122.548,0,0,0,NaN,1171.051
103,HG13E,870.202,134.603,48.679,35.949,252.972,1214.143,1495.998,0,0,680.622,928.463,1311.071,572.637,371.13,0,0,32.916,0.024,680.622,117131.387,132.801,0,0,0,72012.376,1,728,1318,32.916,0,0,0,NaN,680.622
104,HG13E,452.18,32.358,31.801,8.958,178.922,238.492,1735.766,0,0,353.015,91.826,1637.563,294.608,197.681,0,0,-33.805,0.046,353.015,14631.631,21.868,0,0,0,8995.527,1,72,1284,146.195,0,0,0,NaN,353.015
105,HG13E,461.939,26.834,9.903,14.005,53.595,243.594,1483.245,0,0,361.537,91.826,1385.042,304.811,197.681,0,0,32.905,0.044,361.537,12395.615,22.747,0,0,0,7620.824,1,72,1240,32.905,0,0,0,NaN,361.537
106,HG13E,401.757,35.554,15.114,18.05,86.932,104.58,798.376,0,0,313.23,25.507,663.188,159.42,271.652,0,0,-59.676,0.051,313.23,14284.127,28.62,0,0,0,8781.881,1,20,520,120.324,0,0,0,NaN,313.23
107,HG13E,198.439,94.208,81.298,21.51,254.281,150.493,559.883,0,0,154.081,124.985,487.188,52.29,146.666,0,0,70.665,0.105,154.081,18694.525,50.195,0,0,0,11493.394,1,98,496,70.665,0,0,0,NaN,154.081
108,HG13E,175.667,12.56,2.952,7.399,21.541,380.058,292.058,0,0,137.005,352,229.565,57.391,126.261,0,0,-114.179,0.118,137.005,2206.462,12.043,0,0,0,1356.533,1,276,278,65.821,7.11E-15,0,0,NaN,137.005
109,HG13E,133.377,46.793,24.588,18,118.289,374.956,460.405,0,0,103.202,341.797,420.869,67.594,80.348,0,0,-50.013,0.157,103.202,6241.148,38.972,0,0,0,3837.058,1,268,330,129.987,0,0,0,NaN,103.202
110,HG13E,457.059,22.022,11.072,8.992,69.712,867.245,179.826,0,0,356.709,721.854,76.522,292.058,207.884,0,0,35.395,0.045,356.709,10065.321,18.702,0,0,0,6188.159,1,566,222,35.395,0,0,0,NaN,356.709
111,HG13E,185.426,22.418,9.031,9.905,56.375,758.84,71.42,0,0,143.771,693.796,40.812,131.362,62.493,0,0,25.201,0.113,143.771,4156.959,20.937,0,0,0,2555.699,1,544,80,25.201,0,0,0,NaN,143.771
112,HG13E,206.571,16.496,6.247,9.055,36.819,99.478,205.333,0,0,160.614,56.116,137.739,88,136.464,0,0,-57.319,0.101,160.614,3407.498,14.094,0,0,0,2094.93,1,44,108,122.681,1.42E-14,0,0,NaN,160.614
113,HG13E,461.939,32.868,23.873,9.542,100.305,1910.491,901.68,0,0,360.988,1821.215,744.811,179.826,315.014,0,0,-60.356,0.045,360.988,15182.919,23.985,0,0,0,9334.459,1,1428,584,119.644,0,0,0,NaN,360.988
